psu_voltage,shunt_voltage,load_voltage,current,label,(MA)psu_voltage,(MA)shunt_voltage,(MA)load_voltage,(MA)current
10.268839999999999,0.048839999999999995,10.22,852.4000000000002,0,10.268839999999999,0.048839999999999995,10.22,852.4000000000002
10.598519999999999,0.05852,10.54,438.9,0,10.43368,0.053680000000000005,10.38,645.6500000000002
10.524,0.06000000000000001,10.464,532.4,0,10.463786666666667,0.05578666666666667,10.408,607.9000000000002
10.32507,0.045070000000000006,10.28,710.7,0,10.429107499999999,0.0531075,10.376,633.6000000000001
10.39831,0.06231,10.335999999999999,521.8000000000002,0,10.422948000000002,0.054948000000000004,10.368,611.2400000000001
10.31815,0.04615,10.272,749.8000000000002,0,10.405481666666667,0.05348166666666667,10.352,634.3333333333335
10.38526,0.06126,10.324000000000002,512.7,0,10.402592857142857,0.05459285714285714,10.347999999999999,616.9571428571429
10.33044,0.046439999999999995,10.284,776.2,0,10.39357375,0.05357375,10.340000000000002,636.8625000000002
10.23731,0.06531,10.172,507.3,0,10.376211111111113,0.054877777777777775,10.321333333333335,622.4666666666667
10.3277,0.047700000000000006,10.28,817.8000000000002,0,10.371360000000001,0.05416,10.3172,642.0000000000001
10.28626,0.06226,10.224,498.0,0,10.363623636363632,0.05489636363636363,10.308727272727275,628.909090909091
10.33587,0.047869999999999996,10.288,840.2,0,10.361310833333333,0.05431083333333333,10.307,646.5166666666668
10.23088,0.06287999999999999,10.168,489.8,0,10.351277692307693,0.054970000000000005,10.296307692307693,634.4615384615385
10.32504,0.049040000000000014,10.276,822.7,0,10.34940357142857,0.05454642857142857,10.294857142857145,647.9071428571431
10.241760000000001,0.06176,10.18,486.1,0,10.342227333333334,0.05502733333333333,10.287200000000002,637.1200000000001
10.32921,0.04921,10.28,824.7,0,10.34141375,0.05466375,10.28675,648.8437500000001
10.15205,0.06405000000000001,10.088,447.2000000000001,0,10.330274705882351,0.055215882352941184,10.275058823529411,636.9823529411766
10.33475,0.06275,10.272,643.5,0,10.330523333333332,0.05563444444444445,10.274888888888887,637.3444444444445
10.19186,0.047860000000000014,10.144,453.5,0,10.323225263157893,0.055225263157894736,10.267999999999999,627.6684210526317
10.34795,0.07195,10.276,602.1,0,10.324461499999998,0.0560615,10.268400000000002,626.3900000000001
10.21932,0.04732,10.172,450.6,0,10.31945476190476,0.055645238095238095,10.263809523809524,618.0190476190478
10.11181,0.06381,10.048,619.6,0,10.310016363636363,0.056016363636363635,10.254,618.0909090909092
10.21531,0.047310000000000005,10.168,457.2000000000001,0,10.305898695652171,0.05563782608695651,10.25026086956522,611.0956521739133
10.496369999999999,0.060370000000000014,10.436,526.1,0,10.313835000000001,0.055835,10.258,607.5541666666669
10.33346,0.04546,10.288,719.1,0,10.314619999999998,0.055420000000000004,10.2592,612.0160000000002
10.34111,0.06511,10.276,528.8000000000002,0,10.315638846153844,0.055792692307692314,10.259846153846157,608.8153846153848
10.32592,0.045919999999999996,10.28,733.3000000000002,0,10.316019629629627,0.05542703703703703,10.260592592592593,613.4259259259261
10.43327,0.06127000000000001,10.372,522.2,0,10.320207142857141,0.05563571428571428,10.26457142857143,610.1678571428573
10.3336,0.0456,10.288,456.8,0,10.32066896551724,0.055289655172413785,10.265379310344828,604.8793103448277
10.36383,0.051829999999999994,10.312000000000001,435.4,0,10.322107666666664,0.05517433333333333,10.266933333333334,599.2300000000001
10.24698,0.07497999999999999,10.172,496.8,0,10.319684193548383,0.05581322580645162,10.263870967741935,595.9258064516132
10.16763,0.051629999999999995,10.116,439.7000000000001,0,10.314932499999998,0.0556825,10.259250000000002,591.0437500000003
10.23919,0.07518999999999999,10.164,471.1,0,10.31263727272727,0.056273636363636366,10.256363636363636,587.409090909091
10.147680000000001,0.05168,10.096,436.6,0,10.307785588235289,0.05613852941176471,10.251647058823533,582.9735294117647
10.22459,0.07658999999999999,10.148,568.1,0,10.305408571428568,0.05672285714285714,10.248685714285717,582.5485714285714
10.15917,0.051170000000000014,10.107999999999999,439.5,0,10.301346388888888,0.05656861111111111,10.244777777777779,578.575
10.20998,0.04998,10.16,574.1,0,10.298877027027023,0.05639054054054055,10.24248648648649,578.454054054054
10.1596,0.043600000000000014,10.116,593.2,0,10.29521184210526,0.056053947368421064,10.239157894736845,578.8421052631579
10.48926,0.05326,10.436,573.4,0,10.300187435897431,0.055982307692307685,10.244205128205131,578.7025641025641
10.308010000000001,0.04401,10.264000000000001,603.8000000000002,0,10.300382999999998,0.055683,10.244700000000002,579.33
10.45048,0.05048,10.4,569.5,0,10.304043902439023,0.05555609756097561,10.248487804878051,579.0902439024389
